TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00301E+11,0800,-25.88,0.262,67.542,1.342,-81.8,-12.13
2.00301E+11,0830,-25.11,0.262,67.568,1.268,-68.75,-12.25
2.00301E+11,0900,-16.65,0.84,67.593,0.437,-24.53,-12.37
2.00301E+11,0930,-12.05,1.656,67.619,0.89,40.29,-12.42
2.00301E+11,1000,-11.44,1.808,67.644,1.381,113.2,-12.39
2.00301E+11,1030,-10.57,2.004,67.67,1.376,176.7,-12.23
2.00301E+11,1100,-8.84,2.357,67.695,1.435,227.7,-11.91
2.00301E+11,1130,-7.321,2.769,67.673,1.652,266.3,-11.48
2.00301E+11,1200,-6.256,3.106,67.65,1.981,294.9,-11
2.00301E+11,1230,-5.108,3.472,67.628,2.045,307.8,-10.42
2.00301E+11,1300,-4.067,3.82,67.605,1.55,307.8,-9.77
2.00301E+11,1330,-3.108,4.218,67.583,1.907,299.9,-9.12
2.00301E+11,1400,-2.25,4.574,67.56,2.106,280.1,-8.5
2.00301E+11,1430,-1.49,4.896,67.551,2.015,244.8,-7.93
2.00301E+11,1500,-0.724,5.185,67.542,1.92,200.5,-7.433
2.00301E+11,1530,-0.464,5.294,67.532,1.756,146.1,-7.022
2.00301E+11,1600,-0.58,5.251,67.523,1.68,84.6,-6.695
2.00301E+11,1630,-0.669,5.214,67.514,1.45,16.71,-6.461
2.00301E+11,1700,-1.434,4.909,67.505,1.201,-51.09,-6.334
2.00301E+11,1730,-5.425,3.387,67.52,1.896,-101.1,-6.342
2.00301E+11,1800,-10.09,2.2,67.536,1.374,-103,-6.477
2.00301E+11,0800,-22.03,0.372,67.457,1.453,-70.88,-11.67
2.00301E+11,0830,-21.36,0.4,67.479,1.124,-51.36,-11.75
2.00301E+11,0900,-14.76,0.961,67.501,0.48,-1.5,-11.81
2.00301E+11,0930,-10.45,1.896,67.522,1.408,30.55,-11.78
2.00301E+11,1000,-11.89,1.577,67.544,1.159,111.4,-11.67
2.00301E+11,1030,-10.12,1.965,67.566,1.135,155.3,-11.49
2.00301E+11,1100,-8.28,2.434,67.588,1.735,224.7,-11.2
2.00301E+11,1130,-6.426,2.987,67.57,1.966,267,-10.82
2.00301E+11,1200,-5.662,3.251,67.552,1.903,254.7,-10.36
2.00301E+11,1230,-4.671,3.567,67.535,1.872,311.9,-9.83
2.00301E+11,1300,-4.307,3.732,67.517,1.915,289.8,-9.24
2.00301E+11,1330,-3.509,3.991,67.499,1.595,312.4,-8.66
2.00301E+11,1400,-3.496,3.979,67.481,1.967,187.2,-8.09
2.00301E+11,1430,-3.728,3.928,67.485,2.307,181,-7.603
2.00301E+11,1500,-4.142,3.807,67.489,1.815,99.9,-7.248
2.00301E+11,1530,-4.436,3.626,67.493,2.172,63.74,-6.978
2.00301E+11,1600,-5.64,3.254,67.497,1.976,9.03,-6.793
2.00301E+11,1630,-6.395,3.014,67.501,1.242,-19.08,-6.706
2.00301E+11,1700,-7.158,2.805,67.505,0.752,-37.85,-6.702
2.00301E+11,1730,-9.48,2.26,67.543,1.033,-60.18,-6.761
2.00301E+11,1800,-10.57,1.868,67.581,2.333,-61.77,-6.9
2.00301E+11,0800,-19.13,0.277,67.8,1.636,-50.98,-10.72
2.00301E+11,0830,-19.27,0.262,67.832,1.649,-26.98,-10.81
2.00301E+11,0900,-15.03,0.447,67.864,2.235,58.23,-10.9
2.00301E+11,0930,-11.51,0.909,67.896,2.24,106,-10.92
2.00301E+11,1000,-10.26,1.178,67.929,1.162,114.2,-10.86
2.00301E+11,1030,-8.77,1.571,67.961,1.136,181.2,-10.71
2.00301E+11,1100,-7.148,2.331,67.993,1.822,222.7,-10.45
2.00301E+11,1130,-6.357,2.601,67.971,2.223,266.8,-10.11
2.00301E+11,1200,-5.605,2.874,67.95,2.266,294.2,-9.74
2.00301E+11,1230,-5.244,2.984,67.929,2.324,310.6,-9.29
2.00301E+11,1300,-4.773,3.145,67.907,2.184,315.4,-8.77
2.00301E+11,1330,-4.312,3.311,67.886,1.879,319.3,-8.23
2.00301E+11,1400,-4.103,3.459,67.865,2.971,233.4,-7.701
2.00301E+11,1430,-4.346,3.5,67.862,3.001,211.1,-7.245
2.00301E+11,1500,-4.369,3.491,67.86,2.708,123.9,-6.916
2.00301E+11,1530,-3.731,3.729,67.857,3.238,164.1,-6.654
2.00301E+11,1600,-4.016,3.705,67.855,4.206,105.3,-6.437
2.00301E+11,1630,-4.327,3.666,67.852,3.526,28.38,-6.267
2.00301E+11,1700,-5.532,3.334,67.85,3.635,-46.74,-6.184
2.00301E+11,1730,-6.46,3.048,67.866,2.62,-86.9,-6.208
