TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00E+11,430,8.5,0.022,67.922,1.079,-0.841,10.49
2.00E+11,500,8.47,0.022,67.912,1.223,-0.805,10.42
2.00E+11,530,8.48,0.011,67.929,0.722,-1.074,10.36
2.00E+11,600,7.724,0.053,67.946,1.188,-1.5,10.32
2.00E+11,630,7.176,0.162,67.963,1.417,-1.088,10.28
2.00E+11,700,7.313,0.256,67.98,1.572,1.914,10.23
2.00E+11,730,7.411,0.371,67.997,2.133,5.381,10.18
2.00E+11,1830,9.87,0.962,68.288,1.068,32.6,11.85
2.00E+11,1900,9.6,0.658,68.305,1.01,25.38,11.87
2.00E+11,1930,9.24,0.455,68.321,1.483,6.945,11.84
2.00E+11,2000,8.87,0.25,68.338,1.557,1.589,11.77
2.00E+11,2030,8.4,0.187,68.355,1.4,-3.121,11.67
2.00E+11,2100,8.21,0.142,68.372,1.16,-3.258,11.55
2.00E+11,2130,8.08,0.14,68.389,0.782,-3.936,11.43
2.00E+11,2200,7.705,0.137,68.405,0.176,-3.051,11.31
2.00E+11,2230,7.537,0.114,68.422,0.233,-2.502,11.19
2.00E+11,2300,7.519,0.093,68.439,0.383,-3.405,11.06
2.00E+11,2330,7.207,0.102,68.419,0.406,-3.236,10.94
2.00E+11,0,7.256,0.071,68.399,0.274,-1.888,10.83
2.00E+11,30,7.597,0.052,68.379,0.327,-3.163,10.71
2.00E+11,100,7.618,0.052,68.359,0.035,-2.598,10.62
2.00E+11,130,7.633,0.052,68.34,0.289,-2.876,10.54
2.00E+11,200,7.236,0.051,68.32,0.558,-2.952,10.47
2.00E+11,230,7.021,0.06,68.306,0.676,-3.6,10.4
2.00E+11,300,6.575,0.068,68.291,0.758,-3.877,10.32
2.00E+11,330,6.559,0.058,68.277,0.499,-3.666,10.23
2.00E+11,400,6.752,0.069,68.263,0.274,-3.171,10.14
2.00E+11,430,7.032,0.09,68.249,0.288,-3.184,10.06
2.00E+11,500,7.039,0.221,68.235,0.736,-3.96,10
2.00E+11,530,6.532,0.272,68.24,0.248,-3.85,9.95
2.00E+11,600,6.154,0.217,68.244,0.301,-2.805,9.88
2.00E+11,630,6.223,0.123,68.249,0.571,9.33,9.8
2.00E+11,700,6.888,0.099,68.253,0.274,45.85,9.72
2.00E+11,730,7.662,0.419,68.258,0.595,86.3,9.67
2.00E+11,1830,14.38,3.637,68.111,3.304,88.7,16.78
2.00E+11,1900,12.89,1.859,68.112,2.819,2.938,16.66
2.00E+11,1930,12.39,1.727,68.114,2.39,-9.42,16.41
2.00E+11,2000,12.11,1.399,68.116,2.111,-16.26,16.1
2.00E+11,2030,11.9,1.352,68.137,1.862,-17.03,15.78
2.00E+11,2100,11.82,1.788,68.158,2,-20.38,15.47
2.00E+11,2130,11.57,1.459,68.179,1.064,-22.99,15.18
2.00E+11,2200,11.22,1.013,68.2,0.461,-17.62,14.91
2.00E+11,2230,11.06,0.699,68.221,0.978,-17.88,14.67
2.00E+11,2300,10.93,0.693,68.242,1.039,-16.44,14.45
2.00E+11,2330,10.81,0.726,68.221,1.863,-15.58,14.25
2.00E+11,0,10.66,0.629,68.2,2.045,-13.2,14.07
2.00E+11,30,10.36,0.566,68.178,2.482,-10.41,13.89
2.00E+11,100,10.1,0.334,68.157,2.594,-4.918,13.72
2.00E+11,130,10.01,0.184,68.135,2.187,-4.525,13.55
2.00E+11,200,10.04,0.185,68.114,1.538,-5.576,13.4
2.00E+11,230,9.94,0.147,68.089,1.612,-4.319,13.26
2.00E+11,300,9.84,0.109,68.064,1.915,-4.718,13.13
2.00E+11,330,9.79,0.097,68.039,2.132,-3.594,13.01
2.00E+11,400,9.72,0.06,68.014,2.256,-3.533,12.9
2.00E+11,430,9.64,0.048,67.989,1.315,-5.321,12.79
2.00E+11,500,9.66,0.048,67.964,1.151,-7.437,12.69
2.00E+11,530,9.71,0.072,67.967,1.018,-7.576,12.59
2.00E+11,600,9.73,0.205,67.971,0.308,-8.35,12.5
2.00E+11,630,9.76,0.29,67.974,0.311,-7.529,12.41
2.00E+11,700,9.89,0.293,67.978,0.743,2.467,12.33
2.00E+11,730,10.09,0.284,67.982,1.025,22.62,12.26
2.00E+11,1830,10.7,1.918,68.164,3.097,12.3,14.46
2.00E+11,1900,10.56,2.257,68.182,2.692,-3.428,14.16
2.00E+11,1930,9.8,0.63,68.2,1.306,-10.34,13.9
2.00E+11,2000,8.48,0.41,68.218,1.015,-6.202,13.68
2.00E+11,2030,8.18,0.532,68.248,1.278,-4.978,13.48
2.00E+11,2100,7.627,0.481,68.278,1.751,-5.273,13.28
2.00E+11,2130,7.458,0.61,68.308,1.47,-5.431,13.02
2.00E+11,2200,7.196,0.356,68.338,0.669,-4.874,12.75
2.00E+11,2230,6.989,0.23,68.368,0.574,-4.012,12.51
2.00E+11,2300,6.82,0.158,68.398,0.238,-4.567,12.32
2.00E+11,2330,6.9,0.119,68.386,0.255,-4.232,12.16
2.00E+11,0,6.867,0.109,68.374,0.64,-3.695,12.01
2.00E+11,30,6.762,0.099,68.362,0.478,-3.635,11.87
2.00E+11,100,6.719,0.088,68.35,0.206,-3.945,11.75
2.00E+11,130,6.783,0.079,68.338,0.244,-4.167,11.63
2.00E+11,200,6.785,0.079,68.326,0.367,-3.815,11.52
2.00E+11,230,6.809,0.079,68.318,0.527,-3.664,11.42
2.00E+11,300,6.895,0.08,68.309,0.799,-5.441,11.32
2.00E+11,330,6.967,0.1,68.301,1.01,-6.437,11.23
2.00E+11,400,6.909,0.139,68.292,0.136,-4.974,11.14
2.00E+11,430,6.937,0.14,68.284,0.638,-4.859,11.06
2.00E+11,500,7.006,0.19,68.275,0.619,-5.7,10.98
2.00E+11,530,6.924,0.209,68.282,0.806,-4.068,10.91
2.00E+11,600,6.799,0.168,68.288,0.902,-2.898,10.83
2.00E+11,630,6.698,0.128,68.294,0.428,0.353,10.75
2.00E+11,700,6.75,0.118,68.3,0.479,9.79,10.68
2.00E+11,730,6.897,0.139,68.306,0.647,18.29,10.62
2.00E+11,1830,8.66,2.804,68.302,1.411,35.54,11.39
2.00E+11,1900,8.11,2.414,68.309,1.228,-8.25,11.36
2.00E+11,1930,7.511,2.705,68.316,1.026,-20.31,11.29
2.00E+11,2000,7.017,1.365,68.323,1.499,-25.59,11.17
2.00E+11,2030,6.714,1.209,68.347,0.823,-24.65,11.03
2.00E+11,2100,6.631,1.387,68.372,1.128,-23.52,10.89
2.00E+11,2130,6.448,1.399,68.397,1.574,-22.32,10.76
2.00E+11,2200,6.53,1.417,68.421,2.064,-18.36,10.61
2.00E+11,2230,6.113,1.31,68.446,1.217,-24.95,10.45
2.00E+11,2300,5.973,1.354,68.471,1.071,-26.91,10.3
2.00E+11,2330,5.39,1.094,68.458,0.628,-30.51,10.16
2.00E+11,0,4.443,0.596,68.445,0.769,-32.55,10.03
2.00E+11,30,4.457,0.79,68.432,0.617,-29.3,9.9
2.00E+11,100,4.717,1.009,68.419,0.69,-28.71,9.77
2.00E+11,130,4.455,0.739,68.406,0.698,-29.27,9.65
2.00E+11,200,4.08,0.507,68.393,0.626,-27.16,9.54
2.00E+11,230,4.475,0.807,68.376,0.979,-29.56,9.43
2.00E+11,300,5.202,1.266,68.36,2.304,-36.22,9.32
2.00E+11,330,5.313,1.311,68.343,2.251,-35.36,9.2
2.00E+11,400,5.316,1.472,68.327,2.478,-38.95,9.08
2.00E+11,430,5.092,1.273,68.31,2.622,-47.8,8.96
2.00E+11,500,4.513,0.936,68.293,2.251,-50.83,8.83
2.00E+11,530,3.96,0.738,68.304,2.475,-58.55,8.7
2.00E+11,600,4.117,0.845,68.314,2.647,-52.83,8.57
2.00E+11,630,4.447,1.033,68.325,2.096,-32.5,8.44
2.00E+11,700,4.968,1.219,68.335,2.071,-0.193,8.32
2.00E+11,730,6.36,1.784,68.345,1.157,47.53,8.24
2.00E+11,1830,14.69,9.869,68.328,2.196,42.53,16.04
2.00E+11,1900,13.49,8.165,68.331,1.547,-39.28,15.8
2.00E+11,1930,9.63,4.282,68.335,1.247,-94.2,15.44
2.00E+11,2000,5.673,2.22,68.338,1.587,-97.6,15.02
2.00E+11,2030,4.587,1.382,68.359,1.845,-99.6,14.55
2.00E+11,2100,5.57,1.807,68.38,1.574,-99,14.07
2.00E+11,2130,3.632,1.126,68.401,1.52,-87.7,13.6
2.00E+11,2200,2.351,0.507,68.422,1.425,-86.2,13.16
2.00E+11,2230,2.42,0.531,68.443,1.489,-86,12.75
2.00E+11,2300,2.08,0.447,68.464,1.499,-78.89,12.35
2.00E+11,2330,2.005,0.388,68.439,1.594,-77.56,11.98
2.00E+11,0,2.079,0.44,68.413,1.343,-66.81,11.63
2.00E+11,30,0.604,0.287,68.388,1.267,-71.96,11.31
2.00E+11,100,0.264,0.206,68.362,1.314,-67.58,10.99
2.00E+11,130,0.226,0.168,68.337,1.349,-52.4,10.69
2.00E+11,200,0.283,0.137,68.311,1.445,-42.2,10.4
2.00E+11,230,0.249,0.143,68.297,1.533,-36.46,10.12
2.00E+11,300,0.098,0.148,68.282,1.483,-32.71,9.86
2.00E+11,330,-0.098,0.127,68.268,1.51,-23.75,9.6
2.00E+11,400,0.559,0.127,68.253,1.599,-17.92,9.36
2.00E+11,430,0.88,0.208,68.239,1.582,-17.75,9.12
2.00E+11,500,0.624,0.198,68.224,1.431,-16.17,8.91
2.00E+11,530,0.129,0.179,68.225,1.481,-13.84,8.7
2.00E+11,600,0.59,0.236,68.226,1.341,-10.38,8.5
2.00E+11,630,1.48,0.102,68.227,0.79,4.106,8.31
2.00E+11,700,4.207,0.355,68.227,0.559,52.36,8.16
2.00E+11,730,6.354,1.256,68.228,0.699,154.3,8.09
2.00E+11,1830,11.11,4.696,68.145,0.623,7.002,14.54
2.00E+11,1900,10.48,3.935,68.147,0.391,1.652,14.27
2.00E+11,1930,8.44,2.214,68.149,1.065,-19.58,14.03
2.00E+11,2000,7.589,1.315,68.151,0.594,-24.26,13.78
2.00E+11,2030,7.754,1.498,68.17,1.471,-18.66,13.52
2.00E+11,2100,6.142,0.916,68.189,4.544,-12.02,13.25
2.00E+11,2130,4.619,0.697,68.208,4.099,-9.42,12.91
2.00E+11,2200,4.701,0.726,68.227,2.05,-26.85,12.52
2.00E+11,2230,3.892,0.638,68.246,1.104,-39.34,12.15
2.00E+11,2300,2.684,0.445,68.265,0.831,-30.76,11.81
2.00E+11,2330,1.323,0.289,68.247,1.176,-32.45,11.49
2.00E+11,0,0.734,0.206,68.228,1.131,-30.45,11.17
2.00E+11,30,0.605,0.14,68.209,1.226,-23.23,10.86
2.00E+11,100,0.963,0.138,68.191,1.106,-21.39,10.55
2.00E+11,130,0.672,0.154,68.172,1.256,-20.94,10.28
2.00E+11,200,0.475,0.108,68.153,1.638,-19.96,10.02
2.00E+11,230,0.57,0.185,68.135,0.864,-18.69,9.76
2.00E+11,300,0.366,0.163,68.118,0.976,-17.86,9.51
2.00E+11,330,0.617,0.185,68.1,1.05,-15.58,9.26
2.00E+11,400,0.364,0.144,68.082,1.365,-16.2,9.04
2.00E+11,430,0.471,0.171,68.064,1.344,-14.37,8.82
2.00E+11,500,0.393,0.145,68.047,1.41,-11.48,8.61
2.00E+11,530,0.766,0.116,68.045,1.564,-8.14,8.42
2.00E+11,600,1.121,0.126,68.044,1.12,-8.27,8.25
2.00E+11,630,0.992,0.131,68.042,0.978,-2.101,8.11
2.00E+11,700,2.794,0.418,68.04,1.117,23.63,7.977
2.00E+11,730,5.005,0.786,68.039,1.227,115,7.853
2.00E+11,1830,9.1,3.054,68.047,1.824,13.49,12.23
2.00E+11,1900,7.396,1.709,68.047,1.303,-33.69,12.24
2.00E+11,1930,6.434,1.214,68.047,0.597,-51.06,12.14
2.00E+11,2000,5.388,0.932,68.047,0.649,-49.36,11.95
2.00E+11,2030,4.571,0.457,68.071,0.975,-51.16,11.71
2.00E+11,2100,5.139,0.652,68.095,0.536,-50.27,11.45
2.00E+11,2130,4.339,0.542,68.119,0.8,-47.6,11.19
2.00E+11,2200,4.167,0.461,68.143,0.473,-39.57,10.94
2.00E+11,2230,4.065,0.343,68.167,1.047,-35.51,10.71
2.00E+11,2300,4.485,0.412,68.191,0.89,-42.09,10.5
2.00E+11,2330,4.093,0.352,68.176,0.659,-32.85,10.31
2.00E+11,0,4.054,0.294,68.161,0.637,-31.9,10.13
2.00E+11,30,4.148,0.362,68.145,0.633,-35.5,9.97
2.00E+11,100,3.518,0.307,68.13,0.814,-41.73,9.82
2.00E+11,130,3.506,0.259,68.114,0.874,-38.8,9.66
2.00E+11,200,2.148,0.278,68.099,1.294,-64.13,9.5
2.00E+11,230,1.489,0.088,68.084,0.966,-42.24,9.32
2.00E+11,300,1.622,0.206,68.069,1.115,-52.75,9.13
2.00E+11,330,-0.072,0.067,68.053,1.439,-48.55,8.93
2.00E+11,400,0.168,0.099,68.038,1.681,-37.93,8.71
2.00E+11,430,-0.283,0.156,68.023,1.139,-33.21,8.47
2.00E+11,500,0.007,0.134,68.008,1.617,-30.51,8.24
2.00E+11,530,0.348,0.207,68.006,1.536,-27.23,8.02
2.00E+11,600,0.396,0.245,68.004,1.119,-15.72,7.808
2.00E+11,630,0.35,0.144,68.002,1.026,-2.312,7.621
2.00E+11,700,2.498,0.161,68.001,0.733,83.5,7.472
2.00E+11,730,6.358,1.39,67.999,0.414,150.6,7.367
2.00E+11,1830,8.37,1.728,67.944,0.619,3.178,10.76
2.00E+11,1900,7.672,1.522,67.949,0.544,-11.77,10.72
2.00E+11,1930,7.219,0.936,67.954,0.691,-16.84,10.64
2.00E+11,2000,6.911,0.717,67.958,1.358,-13.84,10.53
2.00E+11,2030,6.68,0.588,67.98,1.536,-6.834,10.41
2.00E+11,2100,6.607,0.556,68.002,1.12,-5.211,10.26
2.00E+11,2130,6.523,0.524,68.024,1.329,-4.404,10.13
2.00E+11,2200,5.934,0.428,68.046,0.938,-3.327,10.01
2.00E+11,2230,5.5,0.361,68.068,0.446,-2.81,9.88
2.00E+11,2300,5.079,0.228,68.09,0.458,-2.414,9.75
2.00E+11,2330,5.527,0.235,68.077,1.281,-4.329,9.62
2.00E+11,0,5.665,0.338,68.064,0.718,-3.444,9.5
2.00E+11,30,5.491,0.343,68.051,1.154,-3.953,9.38
2.00E+11,100,5.502,0.352,68.038,1.787,-3.795,9.29
2.00E+11,130,5.472,0.307,68.025,1.4,-3.711,9.19
2.00E+11,200,5.394,0.422,68.012,0.993,-4.093,9.09
2.00E+11,230,5.217,0.461,67.992,1.119,-4.209,9.01
2.00E+11,300,5.074,0.526,67.972,1.541,-4.416,8.93
2.00E+11,330,4.97,0.531,67.951,2,-4.353,8.84
2.00E+11,400,4.9,0.485,67.931,1.136,-4.335,8.76
2.00E+11,430,4.938,0.321,67.91,0.901,-3.931,8.67
2.00E+11,500,4.66,0.128,67.89,1.093,-2.675,8.59
2.00E+11,530,4.446,0.076,67.881,0.624,-3.162,8.53
2.00E+11,600,4.233,0.174,67.873,0.408,-3.715,8.46
2.00E+11,630,4.222,0.297,67.864,0.22,-2.397,8.39
2.00E+11,700,4.378,0.368,67.856,0.619,11.21,8.33
2.00E+11,730,4.67,0.384,67.847,0.54,29.92,8.27
2.00E+11,1830,9.3,2.879,67.886,0.64,-3.046,13.47
2.00E+11,1900,7.837,1.878,67.896,1.524,-17.81,13.3
2.00E+11,1930,7.361,1.572,67.907,2.26,-29.33,13.05
2.00E+11,2000,6.946,1.128,67.918,1.493,-29.16,12.77
2.00E+11,2030,6.578,1.003,67.94,0.747,-38.3,12.47
2.00E+11,2100,6.335,1.245,67.963,0.26,-29.01,12.19
2.00E+11,2130,5.462,0.955,67.985,0.267,-51.59,11.92
2.00E+11,2200,3.324,0.489,68.007,0.994,-74.52,11.65
2.00E+11,2230,1.353,0.222,68.029,1.177,-70.23,11.34
2.00E+11,2300,0.709,0.167,68.052,1.115,-60.28,11
2.00E+11,2330,0.546,0.146,68.04,1.36,-52.24,10.65
2.00E+11,0,-0.656,0.151,68.029,1.267,-46.07,10.31
2.00E+11,30,-1.191,0.095,68.017,1.469,-37.57,9.96
2.00E+11,100,-1.143,0.096,68.006,1.446,-22.72,9.63
2.00E+11,130,-1.493,0.142,67.994,1.438,-16.2,9.31
2.00E+11,200,-1.679,0.14,67.983,1.451,-12.37,9
2.00E+11,230,-0.983,0.188,67.97,1.667,-9.51,8.7
2.00E+11,300,-0.484,0.295,67.957,1.637,-7.863,8.42
2.00E+11,330,-0.921,0.303,67.944,1.783,-8.2,8.15
2.00E+11,400,-0.506,0.465,67.931,1.874,-8.21,7.898
2.00E+11,430,-0.41,0.498,67.918,1.851,-8.04,7.657
2.00E+11,500,-0.413,0.415,67.904,1.696,-6.391,7.431
2.00E+11,530,-0.692,0.395,67.907,1.691,-7.23,7.223
2.00E+11,600,-0.491,0.424,67.91,1.819,-6.762,7.03
2.00E+11,630,-0.208,0.469,67.913,1.494,4.128,6.843
2.00E+11,700,0.952,0.655,67.916,1.505,66.04,6.668
2.00E+11,730,4.427,1.392,67.919,1.037,230.6,6.514
2.00E+11,1830,13.93,9.537,67.876,1.799,28.71,14.74
2.00E+11,1900,12.35,7.279,67.88,1.49,-57.43,14.49
2.00E+11,1930,8.63,3.942,67.884,1.548,-95.4,14.15
2.00E+11,2000,5.638,2.293,67.889,1.669,-94.4,13.74
2.00E+11,2030,4.174,1.499,67.905,1.813,-93.5,13.29
2.00E+11,2100,4.548,1.711,67.921,1.469,-93.2,12.83
2.00E+11,2130,3.089,1.137,67.937,0.812,-83.6,12.38
2.00E+11,2200,2.546,0.873,67.952,1.066,-81.1,11.96
2.00E+11,2230,2.346,0.658,67.968,0.683,-74.84,11.54
2.00E+11,2300,2.254,0.776,67.984,1.15,-75.22,11.14
2.00E+11,2330,1.453,0.468,67.975,1.068,-76.66,10.76
2.00E+11,0,1.281,0.489,67.965,1.14,-74.04,10.41
2.00E+11,30,0.999,0.335,67.955,1.419,-66.59,10.08
2.00E+11,100,0.477,0.31,67.945,1.362,-56.5,9.77
2.00E+11,130,0.295,0.243,67.935,1.428,-48.64,9.48
2.00E+11,200,0.213,0.23,67.925,1.54,-43.33,9.2
2.00E+11,230,0.037,0.184,67.913,1.542,-38.58,8.95
2.00E+11,300,0.228,0.199,67.901,1.473,-35.07,8.7
2.00E+11,330,-0.365,0.19,67.889,1.35,-32.49,8.47
2.00E+11,400,-0.884,0.126,67.877,1.159,-27.06,8.25
2.00E+11,430,-0.323,0.084,67.865,1.271,-27.89,8.04
2.00E+11,500,-0.409,0.083,67.853,1.26,-19.68,7.842
2.00E+11,530,0.417,0.025,67.859,1.313,-13.63,7.652
2.00E+11,600,1.101,0.053,67.865,1.125,-17.83,7.477
2.00E+11,630,1.814,0.042,67.871,0.924,4.433,7.325
2.00E+11,700,3.805,0.12,67.877,0.449,30.89,7.21
2.00E+11,730,4.581,0.398,67.883,0.617,74.64,7.165
2.00E+11,1830,11.13,2.556,68.003,1.317,8.29,15.9
2.00E+11,1900,9.95,1.689,68.009,1.696,-9.9,15.52
2.00E+11,1930,9.62,1.617,68.014,1.709,-26,15.13
2.00E+11,2000,9.03,2.644,68.02,3.215,-76.63,14.75
2.00E+11,2030,7.077,1.521,68.041,1.638,-92.1,14.31
2.00E+11,2100,6.078,1.138,68.063,1.377,-87.6,13.85
2.00E+11,2130,5.813,1.09,68.085,1.016,-84.8,13.4
2.00E+11,2200,4.941,0.495,68.106,1.184,-27.52,12.99
2.00E+11,2230,6.731,0.866,68.128,1.112,-47.44,12.61
2.00E+11,2300,4.896,0.849,68.15,1.06,-67.26,12.31
2.00E+11,2330,3.74,0.479,68.14,1.168,-65.57,12.01
2.00E+11,0,3.036,0.372,68.131,1.169,-72.66,11.71
2.00E+11,30,2.915,0.211,68.122,1.041,-40.05,11.41
2.00E+11,100,5.211,0.381,68.113,0.973,-27.01,11.12
2.00E+11,130,5.507,0.407,68.104,0.817,-18.6,10.88
2.00E+11,200,5.677,0.43,68.095,0.88,-37.49,10.7
2.00E+11,230,3.274,0.425,68.084,1.201,-60.23,10.54
2.00E+11,300,1.799,0.153,68.074,1.215,-56.36,10.35
2.00E+11,330,2.421,0.087,68.064,1.26,-39.97,10.12
2.00E+11,400,2.276,0.151,68.053,1.177,-34.22,9.89
2.00E+11,430,1.917,0.084,68.043,1.003,-29.48,9.67
2.00E+11,500,1.993,0.078,68.032,1.205,-26.69,9.45
2.00E+11,530,2.59,0.059,68.033,1.094,-20.74,9.24
2.00E+11,600,2.386,0.094,68.033,0.749,-19.39,9.06
2.00E+11,630,2.244,0.057,68.033,0.902,-3.067,8.89
2.00E+11,700,3.856,0.024,68.034,0.683,20.31,8.74
2.00E+11,730,6.461,0.097,68.034,0.694,63.32,8.63
2.00E+11,1830,10.88,2.762,68.119,1.556,-8.93,15.78
2.00E+11,1900,9.49,1.579,68.127,2.653,-9.14,15.37
2.00E+11,1930,8.79,1.245,68.135,1.202,-10.89,14.96
2.00E+11,2000,8.7,0.945,68.143,0.706,-7.622,14.59
2.00E+11,2030,8.5,0.81,68.161,0.735,-6.16,14.26
2.00E+11,2100,8.53,0.612,68.179,0.99,-6.335,13.97
2.00E+11,2130,8.43,0.376,68.197,1.876,-4.444,13.69
2.00E+11,2200,8.27,0.23,68.214,1.878,-3.712,13.44
2.00E+11,2230,8.16,0.13,68.232,1.091,-3.515,13.21
2.00E+11,2300,8.12,0.108,68.25,0.483,-2.94,12.99
2.00E+11,2330,7.947,0.096,68.237,1.274,-2.496,12.78
2.00E+11,0,7.705,0.074,68.225,0.858,-2.362,12.57
2.00E+11,30,7.642,0.063,68.212,0.636,-2.852,12.37
2.00E+11,100,7.579,0.052,68.199,0.831,-3.406,12.18
2.00E+11,130,7.494,0.052,68.187,0.467,-2.753,12.02
2.00E+11,200,7.415,0.052,68.174,0.372,-2.969,11.87
2.00E+11,230,7.36,0.051,68.157,0.074,-2.662,11.73
2.00E+11,300,7.304,0.051,68.141,0.535,-3.809,11.6
2.00E+11,330,7.176,0.061,68.124,0.222,-5.121,11.48
2.00E+11,400,7.309,0.061,68.108,0.592,-4.576,11.36
2.00E+11,430,7.374,0.051,68.091,0.204,-3.398,11.25
2.00E+11,500,7.425,0.052,68.075,0.206,-2.836,11.16
2.00E+11,530,7.42,0.041,68.081,0.067,-2.765,11.07
2.00E+11,600,7.403,0.041,68.087,0.042,-4.617,10.99
2.00E+11,630,7.416,0.041,68.093,0.298,-4.359,10.92
2.00E+11,700,7.463,0.041,68.099,0.151,1.66,10.84
2.00E+11,730,7.562,0.042,68.105,0.208,10.5,10.78
2.00E+11,1830,7.806,0.381,68.191,0.984,6.851,12.22
2.00E+11,1900,7.286,0.296,68.196,0.644,3.82,12.07
2.00E+11,1930,6.862,0.596,68.201,1.983,-3.962,11.9
2.00E+11,2000,6.406,0.673,68.206,1.905,-5.432,11.71
2.00E+11,2030,6.032,0.394,68.215,0.431,-4.992,11.49
2.00E+11,2100,6.008,0.215,68.224,0.743,-4.26,11.27
2.00E+11,2130,5.849,0.13,68.234,0.252,-3.688,11.1
2.00E+11,2200,5.8,0.101,68.243,0.402,-3.637,10.95
2.00E+11,2230,5.829,0.083,68.252,0.463,-3.142,10.8
2.00E+11,2300,5.827,0.092,68.261,1.247,-3.273,10.65
2.00E+11,2330,5.375,0.251,68.243,2.082,-3.921,10.5
2.00E+11,0,4.897,0.347,68.226,2.537,-5.351,10.35
2.00E+11,30,4.631,0.366,68.208,2.842,-6.02,10.19
2.00E+11,100,4.599,0.365,68.19,2.507,-5.563,10.01
2.00E+11,130,4.388,0.318,68.172,2.499,-5.258,9.85
2.00E+11,200,4.257,0.315,68.154,2.938,-6.813,9.69
2.00E+11,230,4.306,0.341,68.136,2.592,-5.182,9.54
2.00E+11,300,4.412,0.419,68.118,2.493,-4.92,9.39
2.00E+11,330,4.245,0.397,68.099,2.158,-4.797,9.25
2.00E+11,400,4.033,0.391,68.081,2.226,-4.981,9.11
2.00E+11,430,4.05,0.31,68.062,1.244,-4.905,8.97
2.00E+11,500,4.084,0.27,68.044,0.372,-4.776,8.86
2.00E+11,530,4.033,0.245,68.05,0.672,-4.244,8.77
2.00E+11,600,3.9,0.121,68.056,0.246,-3.967,8.69
2.00E+11,630,3.884,0.258,68.063,0.822,-3.481,8.62
2.00E+11,700,3.826,0.546,68.069,2.663,4.152,8.55
2.00E+11,730,3.586,0.466,68.075,3.348,17.48,8.46
2.00E+11,1830,12.73,7.283,68.255,1.16,26.95,15.18
2.00E+11,1900,12.44,6.141,68.259,0.71,-40.4,14.91
2.00E+11,1930,9.43,3.594,68.262,0.89,-79.34,14.62
2.00E+11,2000,6.151,1.997,68.266,1.365,-68.26,14.29
2.00E+11,2030,7.324,2.453,68.28,1.023,-39.61,13.89
2.00E+11,2100,7.638,2.906,68.294,0.743,-70.88,13.51
2.00E+11,2130,4.283,0.988,68.308,1.142,-55.72,13.17
2.00E+11,2200,6.828,1.713,68.323,2.483,-19.06,12.81
2.00E+11,2230,6.748,2.154,68.337,5.207,-12.63,12.49
2.00E+11,2300,5.325,1.062,68.351,2.722,-6.563,12.16
2.00E+11,2330,5.127,1.215,68.331,1.97,-4.501,11.82
2.00E+11,0,3.179,0.737,68.31,1.195,-1.431,11.53
2.00E+11,30,2.348,0.405,68.29,1.08,-3.888,11.23
2.00E+11,100,1.242,0.281,68.27,1.168,-2.963,10.94
2.00E+11,130,1.785,0.153,68.25,1.01,-4.724,10.65
2.00E+11,200,1.678,0.207,68.229,1.12,-3.646,10.36
2.00E+11,230,0.979,0.197,68.199,0.965,-3.363,10.07
2.00E+11,300,0.998,0.105,68.169,0.822,-3.276,9.8
2.00E+11,330,1.868,0.133,68.138,0.562,-2.165,9.55
2.00E+11,400,1.282,0.194,68.108,0.469,-2.979,9.35
2.00E+11,430,1.091,0.145,68.078,0.827,-2.682,9.15
2.00E+11,500,1.171,0.08,68.047,0.767,-2.426,8.95
2.00E+11,530,1.535,0.055,68.039,0.543,-2.449,8.79
2.00E+11,600,1.854,0.042,68.03,0.409,-2.274,8.65
2.00E+11,630,2.421,0.036,68.021,0.572,5.828,8.54
2.00E+11,700,1.85,0.084,68.013,0.635,17.46,8.44
2.00E+11,730,3.024,0.015,68.004,0.608,93.5,8.34
2.00E+11,1830,7.485,1.326,67.906,0.159,38.1,12.64
2.00E+11,1900,7.252,1.152,67.923,0.416,18.26,12.47
2.00E+11,1930,6.586,0.76,67.94,0.28,-23.36,12.31
2.00E+11,2000,5.322,0.553,67.957,0.648,-42.25,12.13
2.00E+11,2030,5.146,0.3,67.981,0.716,-35.79,11.9
2.00E+11,2100,5.196,0.257,68.005,1.19,-41.99,11.66
2.00E+11,2130,4.713,0.239,68.028,1.001,-42.95,11.43
2.00E+11,2200,3.489,0.361,68.052,0.606,-32.85,11.18
2.00E+11,2230,1.768,0.125,68.076,0.774,-19.86,10.92
2.00E+11,2300,4.855,0.017,68.099,1.45,-5.612,10.64
2.00E+11,2330,4.965,0.035,68.079,1.07,-10.87,10.43
2.00E+11,0,4.241,0.058,68.059,0.174,-17.77,10.28
2.00E+11,30,3.4,0.039,68.038,0.481,-9.9,10.12
2.00E+11,100,3.888,0.024,68.018,0.651,-19.57,9.96
2.00E+11,130,1.708,0.062,67.997,0.78,-13.68,9.8
2.00E+11,200,2.634,0,67.977,0.476,-13.16,9.61
2.00E+11,230,2.093,0.021,67.952,0.466,-9.79,9.44
2.00E+11,300,3.137,0,67.926,0.287,-3.266,9.27
2.00E+11,330,3.7,0,67.901,0.337,-3.042,9.14
2.00E+11,400,3.877,0,67.875,0.697,-2.712,9.04
2.00E+11,430,3.614,0,67.85,0.935,-2.309,8.96
2.00E+11,500,3.414,0,67.824,0.617,-2.565,8.9
